"M.Group.Cluster","genomeName","len","breadth_of_coverage","depth_of_coverage_mean","depth_of_coverage_median","M.Group.Type..k.u.","First.Genome.in.Cluster","Other.Genomes","sample"
"M179","VDB|004C-0094-0-0001|M179-c1380-c0-c0",29402,0.766444459560574,8.22223208342578,8,"uVSG","-","-","FF08034773"
"M987","VDB|004C-0014-0-0002|M987-c2948-c0-c1",15798,0.760286112166097,2.84480892515194,2,"uVSG","-","-","FF08034773"
"M527","VDB|0048-0051-0-0000|M527-c2323-c0-c0",21538,0.99828210604513,22.1057625226734,22,"uVSG","-","-","FF08034774"
"M697","VDB|0001-0113-0-0000|M697-c3861-c6-c6",8363,0.996293196221452,450.440710513682,454,"uVSG","-","-","FF08034774"
"M1064","VDB|001E-002F-0-0000|M1064-c1042-c2-c1",83939,0.978674990171434,9.71968009348866,9,"uVSG","-","-","FF08034774"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.938354138318642,4.59573797364605,4,"uVSG","-","-","FF08034774"
"M1319","VDB|0021-00BB-0-0001|M1319-c2921-c0-c2",3188,0.927854454203262,4.36916835699797,4,"uVSG","-","-","FF08034774"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.926682224815247,42.1511017838405,49,"uVSG","-","-","FF08034774"
"M797","VDB|0040-003A-0-0000|M797-c3070-c4-c6",2303,0.86495874945723,3.61144578313253,3,"uVSG","-","-","FF08034774"
"M459","VDB|004C-009D-0-0006|M459-c3388-c0-c1",10269,0.859869510176259,18.6754246885617,3,"uVSG","-","-","FF08034774"
"M776","VDB|0028-007C-0-001B|M776-c987-c0-c2",10227,0.846582575535348,2.40933240933241,2,"uVSG","-","-","FF08034774"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.771652368519209,7.65129543696829,8,"uVSG","-","-","FF08034774"
"M343","VDB|0050-006C-0-0003|M343-c1818-c0-c18",25970,0.756988833269157,3.4220458822931,3,"uVSG","-","-","FF08034774"
"M697","VDB|0010-00F3-0-0001|M697-c3861-c6-c0",10022,1,1321.07643184993,1182,"uVSG","-","-","FF08034784"
"M223","VDB|004F-0263-0-0005|M223-c655-c1-c20",5844,1,145.352669404517,150,"uVSG","-","-","FF08034784"
"M441","VDB|0021-00B5-0-0016|M441-c2494-c4-c0",1733,1,2820.9538372764,2979,"uVSG","-","-","FF08034784"
"M940","VDB|0001-0094-0-0008|M940-c483-c2-c0",4712,1,99.9796264855688,101,"uVSG","-","-","FF08034784"
"M1019","VDB|0016-0055-0-0002|M1019-c3638-c0-c6",2330,0.999141630901288,86.7968213058419,92,"uVSG","-","-","FF08034784"
"M892","VDB|0016-0020-0-0000|M892-c3062-c0-c2",16136,0.998450669310858,87.122214635963,90,"uVSG","-","-","FF08034784"
"M347","VDB|0021-0088-0-0000|M347-c1826-c0-c0",4652,0.998065348237317,7.81326728408357,8,"uVSG","-","-","FF08034784"
"M311","VDB|001D-007B-0-0007|M311-c1716-c0-c15",4185,0.996654719235364,26.4991608726924,24,"kVSG","NC_029014_Parabacteroides_phage_YZ2015b","NC_0290141_Parabacteroides_phage_YZ2015b","FF08034784"
"M918","VDB|0021-0060-0-0029|M918-c3386-c2-c0",1843,0.993488876831253,16.5843801201529,16,"uVSG","-","-","FF08034784"
"M307","VDB|0021-0072-0-0000|M307-c1707-c0-c0",5025,0.988855721393035,24.4624672972429,24,"uVSG","-","-","FF08034784"
"M538","VDB|004A-0053-0-0005|M538-c2377-c0-c16",1572,0.968193384223919,127.96517739816,131,"uVSG","-","-","FF08034784"
"M822","VDB|001E-0042-0-0004|M822-c965-c0-c15",12064,0.959963527851459,5.29228909420603,5,"uVSG","-","-","FF08034784"
"M282","VDB|0045-002A-0-0003|M282-c3522-c0-c7",7176,0.959866220735786,29.7934088269454,32,"uVSG","-","-","FF08034784"
"M900","VDB|0048-005E-0-0003|M900-c3337-c0-c0",23411,0.949809918414421,8.42948372009354,8,"uVSG","-","-","FF08034784"
"M703","VDB|001D-010C-0-0002|M703-c3601-c1-c6",3304,0.939164648910412,85.1369642281663,93,"uVSG","-","-","FF08034784"
"M459","VDB|004C-009D-0-0006|M459-c3388-c0-c1",10269,0.930665108579219,12.7730459349168,4,"uVSG","-","-","FF08034784"
"M497","VDB|0027-0037-0-0000|M497-c3430-c0-c4",1930,0.924870466321243,4.62352941176471,4,"uVSG","-","-","FF08034784"
"M939","VDB|0037-00E7-0-0000|M939-c3437-c0-c0",24880,0.91354501607717,7.19926085617493,7,"uVSG","-","-","FF08034784"
"M1056","VDB|0028-0052-0-0009|M1056-c3720-c2-c0",1625,0.913230769230769,31.0350404312668,35,"uVSG","-","-","FF08034784"
"M520","VDB|0051-0021-0-0001|M520-c2249-c0-c8",1985,0.908816120906801,2.94068736141907,2,"uVSG","-","-","FF08034784"
"M1117","VDB|004F-00F5-0-0001|M1117-c3877-c1-c1",2816,0.873579545454545,5.9849593495935,6,"uVSG","-","-","FF08034784"
"M687","VDB|0010-0071-0-0002|M687-c3207-c0-c1",5185,0.873095467695275,3.3167660702452,3,"uVSG","-","-","FF08034784"
"M637","VDB|0021-0087-0-0028|M637-c2638-c0-c0",2680,0.872014925373134,3.93110825845101,3,"uVSG","-","-","FF08034784"
"M867","VDB|0001-00F5-0-0001|M867-c2833-c0-c10",1972,0.866632860040568,10.6699824458748,11,"uVSG","-","-","FF08034784"
"M626","VDB|004F-00EE-0-0000|M626-c3684-c0-c0",9323,0.864957631663628,9.22098214285714,9,"uVSG","-","-","FF08034784"
"M1101","VDB|0021-00AB-0-000F|M1101-c3838-c0-c0",1554,0.848133848133848,1.78300455235205,2,"uVSG","-","-","FF08034784"
"M302","VDB|003A-0040-0-0001|M302-c2488-c0-c3",25053,0.821418592583723,15.6982846591185,8,"uVSG","-","-","FF08034784"
"M134","VDB|0021-00AD-0-0019|M134-c1348-c0-c6",6383,0.818110606297979,3.87112217541172,3,"uVSG","-","-","FF08034784"
"M523","VDB|0037-0119-0-0000|M523-c2314-c1-c1",2865,0.795811518324607,17.9793859649123,18,"uVSG","-","-","FF08034784"
"M550","VDB|0048-0068-0-0001|M550-c2394-c0-c0",16581,0.79078463301369,7.04583587553386,6,"uVSG","-","-","FF08034784"
"M757","VDB|0030-0026-0-0000|M757-c3443-c0-c2",19687,0.788032711941891,2.80598169395385,2,"uVSG","-","-","FF08034784"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.772656553870089,17.3098414296501,17,"uVSG","-","-","FF08034784"
"M805","VDB|0028-0052-0-0006|M805-c3083-c2-c3",2112,0.772253787878788,28.3617412630288,25,"uVSG","-","-","FF08034784"
"M759","VDB|0050-005D-0-0000|M759-c2960-c2-c6",1993,0.758655293527346,11.3141534391534,14,"uVSG","-","-","FF08034784"
"M727","VDB|001D-00B9-0-0001|M727-c2871-c0-c6",18663,0.753683759309864,2.56114033840466,2,"uVSG","-","-","FF08034784"
"M282","VDB|0021-0040-0-0005|M282-c2518-c0-c3",2871,1,125.199233716475,128,"uVSG","-","-","FF08034797"
"M441","VDB|0021-0026-0-000E|M441-c2353-c7-c3",2850,1,1415.88771929825,1452,"uVSG","-","-","FF08034797"
"M64","VDB|0028-005D-0-0007|M64-c1169-c0-c6",1663,1,32.3331328923632,33,"uVSG","-","-","FF08034797"
"M1102","VDB|0028-001B-0-000A|M1102-c73-c0-c3",5045,0.985728444003964,10.2909712447215,10,"kVSG","NC_024711_Uncultured_crAssphage","NC_0247111_Uncultured_crAssphage","FF08034797"
"M1333","VDB|0028-007D-0-0000|M1333-c957-c0-c45",1587,0.984247006931317,5.92445582586428,6,"uVSG","-","-","FF08034797"
"M646","VDB|0010-00F0-0-0001|M646-c71-c3-c10",26779,0.973299973860114,14.619321669736,14,"uVSG","-","-","FF08034797"
"M697","VDB|0012-004C-0-0006|M697-c3861-c6-c3",8968,0.967551293487957,499.418232107871,445,"uVSG","-","-","FF08034797"
"M1063","VDB|001E-0012-0-0002|M1063-c3742-c0-c0",18282,0.940761404660322,6.78225478225478,6,"uVSG","-","-","FF08034797"
"M1056","VDB|0028-0052-0-0009|M1056-c3720-c2-c0",1625,0.915692307692308,7.15860215053763,7,"uVSG","-","-","FF08034797"
"M939","VDB|0037-00E7-0-0000|M939-c3437-c0-c0",24880,0.910289389067524,3.56812963617096,3,"uVSG","-","-","FF08034797"
"M738","VDB|0010-0183-0-0003|M738-c70-c0-c93",70858,0.910045442998673,8.01437565907822,8,"uVSG","-","-","FF08034797"
"M805","VDB|0027-0017-0-0002|M805-c3083-c2-c1",3639,0.900796922231382,5.43990237949969,4,"uVSG","-","-","FF08034797"
"M936","VDB|001E-0018-0-0004|M936-c1225-c0-c12",7583,0.890940261110378,2.64712847838958,2,"uVSG","-","-","FF08034797"
"M958","VDB|0048-0036-0-0004|M958-c2980-c0-c7",7750,0.887870967741936,11.2037494550211,11,"uVSG","-","-","FF08034797"
"M1064","VDB|0026-002C-0-0000|M1064-c1042-c1-c38",1990,0.886934673366834,4.05665722379603,3,"uVSG","-","-","FF08034797"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.857648206879727,2.68048641729484,2,"uVSG","-","-","FF08034797"
"M808","VDB|0047-0066-0-0006|M808-c3098-c0-c4",11508,0.851233924226625,7.09585545120457,4,"uVSG","-","-","FF08034797"
"M1031","VDB|0021-0026-0-0019|M1031-c3683-c0-c2",16317,0.839615125329411,3.53029197080292,3,"uVSG","-","-","FF08034797"
"M760","VDB|0010-0006-0-0003|M760-c3374-c0-c6",18893,0.832530566876621,8.35901837370462,8,"uVSG","-","-","FF08034797"
"M523","VDB|0037-0119-0-0000|M523-c2314-c1-c1",2865,0.819895287958115,9.01064282673478,7,"uVSG","-","-","FF08034797"
"M684","VDB|004A-0047-0-0001|M684-c3257-c0-c3",12281,0.802784789512255,9.12242620955472,5,"uVSG","-","-","FF08034797"
"M832","VDB|0010-01A7-0-0002|M832-c3151-c0-c5",17994,0.784706013115483,8.17535410764873,2,"uVSG","-","-","FF08034797"
"M892","VDB|004C-0072-0-0004|M892-c2676-c0-c3",7912,0.766304347826087,62.6671614712189,69,"uVSG","-","-","FF08034797"
"M697","VDB|0015-000A-0-0000|M697-c3861-c6-c15",4399,1,578.204364628325,610,"uVSG","-","-","FF08034815"
"M282","VDB|0047-0032-0-0001|M282-c2206-c1-c14",3524,1,35.5468217934166,36,"uVSG","-","-","FF08034815"
"M855","VDB|002B-0008-0-0022|M855-c3350-c0-c0",1871,0.991982896846606,7.91702586206897,7,"uVSG","-","-","FF08034815"
"M801","VDB|0040-000F-0-0003|M801-c1250-c0-c19",7142,0.973116774012882,6.75208633093525,6,"uVSG","-","-","FF08034815"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,0.969330148735208,32.5297642381139,33,"uVSG","-","-","FF08034815"
"M441","VDB|0021-0058-0-0000|M441-c2353-c7-c3",3199,0.954673335417318,655.958087753766,688,"uVSG","-","-","FF08034815"
"M822","VDB|0048-0005-0-0003|M822-c965-c0-c34",1857,0.950457727517501,4.87365439093484,5,"uVSG","-","-","FF08034815"
"M892","VDB|001D-008F-0-0001|M892-c3062-c0-c21",8495,0.948557975279576,29.7700421940928,6,"uVSG","-","-","FF08034815"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.935070697509318,4.65103919521686,4,"uVSG","-","-","FF08034815"
"M947","VDB|002B-0009-0-0005|M947-c3449-c0-c2",9707,0.931904810961162,7.89509175326111,8,"uVSG","-","-","FF08034815"
"M1064","VDB|0051-0064-0-0003|M1064-c2629-c0-c2",15332,0.93079833028959,4.12185551117651,4,"uVSG","-","-","FF08034815"
"M1138","VDB|000D-0023-0-0002|M1138-c3917-c0-c0",16396,0.921871188094657,3.68289778365862,3,"uVSG","-","-","FF08034815"
"M900","VDB|0031-001B-0-0000|M900-c3886-c0-c2",14283,0.891689420989988,3.21882851758794,3,"uVSG","-","-","FF08034815"
"M832","VDB|0010-01A7-0-0002|M832-c3151-c0-c5",17994,0.889574302545293,6.04591741113263,4,"uVSG","-","-","FF08034815"
"M684","VDB|004C-003A-0-0006|M684-c1985-c0-c3",51590,0.877107966660206,8.64497237569061,8,"uVSG","-","-","FF08034815"
"M624","VDB|001D-0084-0-0000|M624-c2595-c0-c0",5490,0.872131147540984,7.234335839599,7,"uVSG","-","-","FF08034815"
"M646","VDB|0040-0048-0-0001|M646-c2666-c0-c4",8423,0.839012228422177,3.83953587094948,3,"uVSG","-","-","FF08034815"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.782320029839612,14.7973681701154,14,"uVSG","-","-","FF08034815"
"M727","VDB|0010-01C6-0-0001|M727-c2871-c0-c16",14715,0.778117567108393,3.13676855895197,3,"uVSG","-","-","FF08034815"
"M1147","VDB|000D-003E-0-0002|M1147-c105-c0-c184",76056,0.769590827811087,31.7743114877332,14,"uVSG","-","-","FF08034815"
"M441","VDB|0021-0021-0-000B|M441-c2353-c0-c1",2849,1,612.098982098982,646,"uVSG","-","-","FF08034817"
"M697","VDB|0040-00CF-0-0002|M697-c3861-c6-c9",6630,1,505.978280542986,535,"uVSG","-","-","FF08034817"
"M863","VDB|0021-00AC-0-000D|M863-c3219-c0-c0",1985,1,257.671536523929,277,"uVSG","-","-","FF08034817"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,0.999945717077407,28.1307746593562,28,"uVSG","-","-","FF08034817"
"M892","VDB|000E-000C-0-0002|M892-c3062-c0-c0",19587,0.999897891458621,51.0387030890988,49,"uVSG","-","-","FF08034817"
"M646","VDB|0028-0071-0-000A|M646-c2666-c0-c9",2980,0.999328859060403,9.73371390194762,10,"uVSG","-","-","FF08034817"
"M302","VDB|004C-0054-0-0000|M302-c2164-c0-c0",39450,0.995234474017744,6.87071468595589,6,"uVSG","-","-","FF08034817"
"M776","VDB|0026-0000-0-0002|M776-c3036-c1-c2",1555,0.992282958199357,6.32793259883344,6,"uVSG","-","-","FF08034817"
"M564","VDB|0030-0025-0-0006|M564-c2431-c0-c8",2194,0.987237921604376,23.1232686980609,23,"uVSG","-","-","FF08034817"
"M914","VDB|0040-010D-0-0001|M914-c1802-c0-c6",5142,0.963438350836251,31.0738796931772,28,"uVSG","-","-","FF08034817"
"M197","VDB|0001-0029-0-0001|M197-c1478-c0-c39",5819,0.963052070802543,5.67808708065667,5,"uVSG","-","-","FF08034817"
"M459","VDB|004C-009D-0-0006|M459-c3388-c0-c1",10269,0.954036420294089,12.0361335102582,5,"uVSG","-","-","FF08034817"
"M497","VDB|0030-001C-0-0006|M497-c3430-c0-c1",8002,0.944888777805549,5.63404311598995,6,"uVSG","-","-","FF08034817"
"M850","VDB|0010-00CB-0-0002|M850-c3191-c0-c7",5235,0.926265520534862,5.37079810270159,5,"uVSG","-","-","FF08034817"
"M146","VDB|0021-006C-0-0001|M146-c1373-c8-c1",6289,0.8944188265225,12.4336,12,"uVSG","-","-","FF08034817"
"M936","VDB|0040-00DB-0-0001|M936-c3729-c0-c0",17858,0.874790010079516,3.35942901036999,3,"uVSG","-","-","FF08034817"
"M706","VDB|002C-0005-0-001A|M706-c2807-c0-c0",33806,0.865911376678696,3.08325077716667,3,"uVSG","-","-","FF08034817"
"M1147","VDB|0015-0036-0-0001|M1147-c3381-c1-c16",10629,0.861699125035281,21.4344360738072,10,"uVSG","-","-","FF08034817"
"M865","VDB|0021-00B6-0-001C|M865-c3094-c0-c0",2102,0.844433872502379,3.36845070422535,3,"uVSG","-","-","FF08034817"
"M282","VDB|0051-0083-0-000C|M282-c3522-c0-c6",7246,0.826524979298924,65.4241108699282,67,"uVSG","-","-","FF08034817"
"M902","VDB|004C-0052-0-0002|M902-c3340-c0-c2",13405,0.809175680716151,8.49119572231954,8,"uVSG","-","-","FF08034817"
"M1064","VDB|000C-006E-0-0000|M1064-c1042-c1-c0",97523,0.798314243819407,11.2065404475043,8,"uVSG","-","-","FF08034817"
"M694","VDB|002C-0002-0-0000|M694-c507-c0-c5",57195,0.7978669464114,5.67859490730596,5,"uVSG","-","-","FF08034817"
"M987","VDB|004C-0014-0-0002|M987-c2948-c0-c1",15798,0.785542473730852,2.81257050765512,2,"uVSG","-","-","FF08034817"
"M1076","VDB|0010-019D-0-0002|M1076-c3779-c0-c0",24020,0.758284762697752,2.92126935324476,2,"uVSG","-","-","FF08034817"
"M203","VDB|0047-007E-0-0000|M203-c1101-c0-c8",2427,0.755665430572724,3.59814612868048,3,"uVSG","-","-","FF08034817"
"M697","VDB|0010-00F3-0-0001|M697-c3861-c6-c0",10022,1,568.28736779086,509,"uVSG","-","-","FF08034820"
"M441","VDB|0048-0014-0-0001|M441-c2353-c0-c2",8442,1,480.431295901445,518,"uVSG","-","-","FF08034820"
"M616","VDB|0021-00AB-0-0036|M616-c2556-c1-c0",2819,1,34.1575026605179,35,"uVSG","-","-","FF08034820"
"M1140","VDB|0046-01C4-0-0004|M1140-c1160-c0-c13",8092,0.999752842313396,8.42892459826947,8,"uVSG","-","-","FF08034820"
"M696","VDB|0047-0002-0-0004|M696-c2774-c1-c10",2219,0.998648039657503,7.93095667870036,8,"uVSG","-","-","FF08034820"
"M1064","VDB|0008-002B-0-0000|M1064-c1042-c1-c2",82445,0.970816908241858,9.85207211484401,9,"uVSG","-","-","FF08034820"
"M1295","VDB|001D-00BA-0-0001|M1295-c845-c0-c11",2655,0.96271186440678,9.84585289514867,9,"uVSG","-","-","FF08034820"
"M302","VDB|002F-0144-0-0000|M302-c1701-c1-c1",51615,0.957957957957958,13.9984831631105,14,"uVSG","-","-","FF08034820"
"M867","VDB|0051-008D-0-0001|M867-c2552-c1-c10",2714,0.932571849668386,8.50335835638088,8,"uVSG","-","-","FF08034820"
"M488","VDB|0030-000B-0-000A|M488-c2192-c0-c3",2503,0.901318417898522,4.06604609929078,4,"uVSG","-","-","FF08034820"
"M775","VDB|002D-0008-0-0002|M775-c3006-c0-c4",2241,0.900490852298081,4.21060455896928,4,"uVSG","-","-","FF08034820"
"M743","VDB|004F-022A-0-0000|M743-c2916-c0-c1",13514,0.875980464703271,11.9285352255449,11,"uVSG","-","-","FF08034820"
"M851","VDB|001D-00E1-0-0000|M851-c2148-c0-c4",1841,0.826724606192287,3.42247043363995,3,"uVSG","-","-","FF08034820"
"M12","VDB|0010-0119-0-0003|M12-c1018-c0-c12",15853,0.807291995205955,2.33802156586967,2,"uVSG","-","-","FF08034820"
"M179","VDB|004C-0094-0-0001|M179-c1380-c0-c0",29402,0.77552547445752,14.4049206209982,14,"uVSG","-","-","FF08034820"
"M699","VDB|004C-0066-0-0002|M699-c2778-c0-c2",2517,0.77393722685737,2.85112936344969,3,"uVSG","-","-","FF08034820"
"M279","VDB|0010-019E-0-0000|M279-c1641-c0-c0",15406,0.770543943917954,1.87372588661444,2,"uVSG","-","-","FF08034820"
"M460","VDB|0016-002B-0-0005|M460-c1950-c0-c0",14259,0.768286696121748,13.1296211775445,13,"uVSG","-","-","FF08034820"
"M759","VDB|0046-0159-0-0000|M759-c2960-c2-c1",2624,0.993521341463415,33.7437667817415,34,"uVSG","-","-","FF08034839"
"M750","VDB|0003-0093-0-0004|M750-c2937-c2-c11",1585,0.972239747634069,8.67553536664504,8,"uVSG","-","-","FF08034839"
"M923","VDB|0013-0028-0-0002|M923-c3398-c3-c2",2295,0.971241830065359,77.9632122027815,73,"uVSG","-","-","FF08034839"
"M808","VDB|0010-017B-0-0000|M808-c3098-c0-c2",12980,0.970493066255778,80.047471620227,82,"uVSG","-","-","FF08034839"
"M441","VDB|0009-0014-0-0002|M441-c2353-c0-c16",1959,0.955079122001021,930.521111704971,989,"uVSG","-","-","FF08034839"
"M1206","VDB|0013-003F-0-0002|M1206-c567-c0-c2",31993,0.952833432313319,20.3309276997769,18,"kVSG","NC_001895_Enterobacteria_phage_P2","NC_0018951_Enterobacteria_phage_P2|NC_0227501_Enterobacteria_phage_fiAA91ss|NC_0047451_Yersinia_phage_L413C|NC_0050561_Escherichia_phage_Wphi|NC_0217741_Salmonella_phage_FSL_SP004|NC_0288961_Escherichia_phage_pro147","FF08034839"
"M835","VDB|004F-0154-0-0005|M835-c3154-c2-c0",2698,0.940696812453669,3.23128447596533,3,"uVSG","-","-","FF08034839"
"M285","VDB|0046-00FD-0-0000|M285-c1661-c0-c0",22831,0.91318820901406,29.4857307304907,30,"uVSG","-","-","FF08034839"
"M367","VDB|0046-01F9-0-0000|M367-c418-c0-c0",152381,0.908623778555069,13.2326281805904,13,"kVSG","NC_009514_Phage_cdtI_DNA","NC_0095141_Phage_cdtI_DNA|NC_0197161_Enterobacteria_phage_mEp460|NC_0197231_Enterobacteria_phage_HK630|NC_0420571_Enterobacteria_phage_DE3|NC_0218571_Shigella_phage_SfII|NC_0113561_Enterobacteria_phage_YYZ2008_complete_prophage_genome|NC_0048131_Enterobacteria_phage_BP4795|NC_0197111_Enterobacteria_phage_HK629|NC_0014161_Enterobacteria_phage_lambda|NC_0113571_Stx2converting_phage_1717_complete_prophage_genome|NC_0227491_Shigella_phage_SfIV|NC_0034441_Enterobacteria_phage_SfV|NC_0027301_Enterobacteria_phage_HK620|NC_0319401_Salmonella_phage_118970_sal3|NC_0273981_Enterobacteria_phage_Sf101|NC_0273391_Enterobacteria_phage_SfI|NC_0084641_Stx2converting_phage_86|NC_0197141_Enterobacteria_phage_HK446|NC_0197681_Enterobacteria_phage_HK106|NC_0289431_Escherichia_phage_pro483|NC_0195011_Enterobacteria_phage_IME10|NC_0290152_Salmonella_phage_SEN4|NC_0197671_Enterobacteria_phage_HK544|NC_0418481_Enterobacteria_phage_P2|NC_0103921_Phage_Gifsy1|NC_0053441_Enterobacteria_phage_Sf6|NC_0197151_Enterobacterial_phage_mEp234|NC_0102371_Enterobacteria_phage_Min27|NC_0016091_Enterobacteria_phage_P4|NC_0290032_Salmonella_phage_SEN1|NC_0197691_Enterobacteria_phage_HK542|NC_0009021_Enterobacteria_phage_VT2Sakai|NC_0197061_Enterobacteria_phage_mEp043_c1|NC_0021671_Enterobacteria_phage_HK97|NC_0254341_Shigella_phage_POCJ13|NC_0419351_Escherichia_phage_PA28|NC_0197101_Enterobacteria_phage_HK140|NC_0197201_Enterobacterial_phage_mEp213|NC_0197081_Enterobacteria_phage_mEp235|NC_0194881_Salmonella_phage_RE2010|NC_0104631_Enterobacteria_phage_Fels2","FF08034839"
"M648","VDB|0047-0055-0-0001|M648-c2668-c1-c2",2898,0.899930986887509,15.986963190184,16,"uVSG","-","-","FF08034839"
"M1134","VDB|0010-0077-0-000F|M1134-c3912-c0-c2",4027,0.893220759870872,4.46538782318599,4,"uVSG","-","-","FF08034839"
"M1331","VDB|0010-013E-0-0005|M1331-c1774-c0-c9",1738,0.883199079401611,4.80390879478827,4,"uVSG","-","-","FF08034839"
"M653","VDB|0021-0057-0-0001|M653-c2675-c1-c0",2627,0.859535591929958,12.9840566873339,6,"uVSG","-","-","FF08034839"
"M528","VDB|0021-002E-0-000F|M528-c2330-c0-c1",3226,0.852448853068816,4.68072727272727,5,"uVSG","-","-","FF08034839"
"M482","VDB|0030-0090-0-0001|M482-c1657-c0-c5",11032,0.789793328498912,4.8147595546884,4,"uVSG","-","-","FF08034839"
"M547","VDB|003B-0000-0-0261|M547-c219-c0-c0",44513,0.763484824657965,5.4750625275857,5,"kVSG","NC_028901_Escherichia_phage_slur05","NC_0289011_Escherichia_phage_slur05|NC_0122232_Enterobacteria_phage_SSL2009a|NC_0311131_Escherichia_phage_Gluttony|NC_0273831_Escherichia_phage_YD2008s|NC_0136001_Sodalis_phage_SO1|NC_0165661_Shigella_phage_EP23","FF08034839"
"M697","VDB|0015-000A-0-0000|M697-c3861-c6-c15",4399,1,2852.32416458286,3012,"uVSG","-","-","FF08034850"
"M808","VDB|0010-0092-0-0000|M808-c3098-c0-c1",18422,0.985995005971121,49.6886698964986,51,"uVSG","-","-","FF08034850"
"M757","VDB|0012-000A-0-0009|M757-c2104-c0-c1",33829,0.9791303319637,6.28022824019563,6,"uVSG","-","-","FF08034850"
"M1005","VDB|0012-001E-0-000B|M1005-c3596-c0-c2",14412,0.965931168470719,4.58393793549314,4,"uVSG","-","-","FF08034850"
"M347","VDB|003A-0014-0-0001|M347-c1826-c0-c2",43263,0.953262603148187,5.43871390121481,5,"uVSG","-","-","FF08034850"
"M646","VDB|0030-003F-0-0000|M646-c3705-c0-c2",1763,0.946681792399319,5.22049131216297,5,"uVSG","-","-","FF08034850"
"M212","VDB|001D-00E7-0-0004|M212-c1504-c0-c6",49486,0.945681606919129,35.4506602846275,36,"uVSG","-","-","FF08034850"
"M995","VDB|001E-00BF-0-0000|M995-c3569-c0-c1",19465,0.891446185461084,5.83696403872752,4,"uVSG","-","-","FF08034850"
"M801","VDB|0010-00FF-0-0001|M801-c103-c1-c215",66293,0.88194832033548,29.4200147091522,28,"uVSG","-","-","FF08034850"
"M892","VDB|001E-0033-0-0002|M892-c3062-c0-c11",11172,0.826083064804869,37.5811030447502,16,"uVSG","-","-","FF08034850"
"M1064","VDB|0002-002F-0-0000|M1064-c1042-c2-c105",24967,0.807986542235751,3.46408565904922,3,"uVSG","-","-","FF08034850"
"M282","VDB|0051-0083-0-000C|M282-c3522-c0-c6",7246,0.798923544024289,21.9972361375022,21,"uVSG","-","-","FF08034850"
"M441","VDB|002C-0001-0-0004|M441-c2353-c0-c1",12885,0.785875048506015,12.9465731779577,12,"uVSG","-","-","FF08034850"
"M520","VDB|0012-0046-0-0008|M520-c2249-c0-c1",7271,0.784486315499931,3.55750350631136,3,"uVSG","-","-","FF08034850"
"M1283","VDB|0015-0005-0-0009|M1283-c975-c0-c123",2062,0.757516973811833,21.5409731113956,19,"uVSG","-","-","FF08034850"
"M1147","VDB|0021-0018-0-0006|M1147-c2191-c0-c9",2153,1,64.7180678123549,72,"uVSG","-","-","FF08034859"
"M441","VDB|0047-00A7-0-0003|M441-c2048-c2-c3",3914,1,863.598364844149,894,"uVSG","-","-","FF08034859"
"M892","VDB|000E-000C-0-0002|M892-c3062-c0-c0",19587,0.999693674375862,32.4161687349982,32,"uVSG","-","-","FF08034859"
